date,text,,
19780117,"1/17/78 -3 modified the domestic policy directive adopted at its meeting of December 19-20, 1977, by raising the range for the Federal funds rate to 6-1/2 to 7 percent and by instructing the Manager to raise the rate to 6-3/4 percent over the next few days.  By unanimous vote, the minutes of actions taken at the meeting of the Federal Open Market Committee held on December 19-20, 1977, were approved.  By unanimous vote, System open market transactions in foreign currencies during the period December 20, 1977, through January 16, 1978, were approved, ratified, and confirmed.  Renewal for further periods of 3 months of System drawings on the German Federal Bank maturing in the period February 2-24, 1978, was noted without objection.  Pursuant to paragraph 1D of the Authorization for Foreign Currency Operations, the Committee, by unanimous vote, expressly authorized an over-all open position in foreign currencies of $1.75 billion, effective immediately.  By unanimous vote, transfer to the National Archives of the FOMC memoranda of discussion for 1972, on the basis described in a memorandum  from the Secretariat dated December 12, 1977, was authorized.",,
19780117,"1/17/78 -4 By unanimous vote, the Committee amended the Authorization for Domestic Open Market Operations by the addition of the following new paragraph 4, effective immediately:  4. In order to ensure the effective conduct of open market operations, while assisting in the provision of short-term investments for foreign and international accounts maintained at the Federal Reserve Bank of New York, the Federal Open Market Committee authorizes and directs the Federal Reserve Bank of New York, (a) for System Open Market Account, to sell U. S. Government securities to such foreign and international accounts on the bases set forth in paragraph l(a) under agreements providing for the resale by such accounts of those securities within 15 calendar days on terms comparable to those available on such transactions in the market; and (b) for New York Bank account, when appropriate, to undertake with dealers, subject to the conditions imposed on purchases and sales of securities in paragraph 1(c), repurchase agreements in U. S. Government and agency securities, and to arrange corresponding sale and repurchase agreements between its own account and foreign and international accounts maintained at the Bank. Transactions undertaken with such accounts under the provisions of this paragraph may provide for a service fee when appropriate.  By unanimous vote, System open market transactions in Government securities, agency obligations, and bankers' acceptances during the  period December 20, 1977 ,through January 16, 1978, were approved, ratified,  and confirmed.",,
19780117,"1/17/78 --5 By unanimous vote, the Federal Reserve Bank of New York was authorized and directed, until otherwise directed by the Committee, to execute transactions in the System Account in accordance with the following domestic policy directive:  The information reviewed at this meetings suggests that growth in real output of goods and services in the fourth quarter was close to the pace in the third quarter. The dollar value of total retail sales declined in December, but the gain from the third to the fourth quarter was substantial. Industrial production expanded somewhat further in December, although the rise was limited by a strike in coal mining. Employment increased appreciably, and the unemployment rate declined from 6.7 percent to 6.4 percent. The wholesale price index for all commodities rose considerably less in December than in the preceding 2 months, reflecting a much smaller increase in average prices of farm products and foods. Prices of industrial commodities advanced at about the average pace in the preceding 2 months. The index of average hourly earnings advanced slightly faster during 1977 than it had during 1976.  Exchange market pressure on the dollar has continued In recent weeks. On January 4 it was announced that the Exchange Stabilization Fund would be utilized actively together with the swap network operated by the Federal Reserve System to help reestablish order in the foreign exchange markets. On January 6 an increase in Federal Reserve discount rates from 6 to 6-1/2 percent was announced. The trade-weighted value of the dollar against major foreign currencies declined about 2-1/2 percent further from mid-December to the early days of January but subsequently recovered about 1-3/4 percent.  M-1--which had declined slightly in November--rose in December. Growth in M-2 remained relatively slow, as inflows to banks of time and savings deposits other than negotiable CD's were sharply curtailed. Inflows to nonbank thrift institutions slowed somewhat further. Market interest rates edged up in late December, and rates-particularly for short-term securities--rose substantially further in the early weeks of January.",,
19780117,"1/17/78  -6 In light of the foregoing developments, it is the policy of the Federal Open Market Committee to foster bank reserve and other financial conditions that will encourage continued economic expansion and help resist inflationary pressures, while contributing to a sustainable pattern of international transactions.  At its meeting on October 18, 1977, the Committee agreed that growth of M-1, M-2, and M-3 within ranges of 4 to 6-1/2 percent, 6-1/2 to 9 percent, and 8 to 10-1/2 percent, respectively, from the third quarter of 1977 to the third quarter of 1978 appears to be consistent with these objectives. These ranges are subject to reconsideration at any time as conditions warrant.  At this time, the Committee seeks to maintain about the prevailing money market conditions during the period immediately ahead, provided that monetary aggregates appear to be growing at approximately the rates currently expected, which are believed to be on a path reasonably consistent with the longer-run ranges for monetary aggregates cited in the preceding paragraph. Specifically, the Committee seeks to maintain the weekly-average Federal funds rate at about the current level, so long as M-1 and M-2 appear to be growing over the January-February period at annual rates within ranges of 2-1/2 to 7-1/2 percent and 5 to 9 percent, respectively. If, giving approximately equal weight to M-1 and M-2, it appears that growth rates over the 2-month period are approaching or moving beyond the limits of the indicated ranges, the operational objective for the weekly-average Federal funds rate shall be modified in an orderly fashion within a range of 6-1/2 to 7 percent. In the conduct of day-to-day operations, account shall be taken of emerging financial market conditions, including the unsettled conditions in foreign exchange markets.  If it appears during the period before the next meeting that the operating constraints specified above are proving to be significantly inconsistent, the Manager is promptly to notify the Chairman who will then decide whether the situation calls for supplementary instructions from the Committee.",,
19780117,"1/17/78 -7 It was agreed that the next meeting of the Committee would be held on Wednesday, February 22, 1978, beginning at 9:30 a.m.  The meeting adjourned.  Secretary",,
19780228,"2/28/78  Meeting of Federal Open Market Committee  February 28, 1978 MINUTES OF ACTIONS  A meeting of the Federal Open Market Committee was held in the offices of the Board of Governors of the Federal Reserve System in Washington, D. C., on Tuesday, February 28, 1978, at 9:00 a.m.  PRESENT: Mr. Burns, Chairman Mr. Volcker, Vice Chairman Mr. Coldwell Mr. Guffey Mr. Jackson Mr. Mayo Mr. Morris Mr. Partee Mr. Roos Mr. Wallich  Messrs. Balles, Baughman, Eastburn, and Winn, Alternate Members of the Federal Open Market Committee  Messrs. Black, Kimbrel, and Willes, Presidents of the Federal Reserve Banks of Richmond, Atlanta, and Minneapolis, respectively  Mr. Broida, Secretary  Mr. Altmann, Deputy Secretary Mr. Bernard, Assistant Secretary Mr. Axilrod, Economist  Messrs. Balbach, R. Davis, T. Davis, Eisenmenger, Kichline, Scheld, Truman, and Zeisel, Associate Economists",,
19780228,"2/28/78  -2 Mr. Holmes, Manager, System Open Market  Account  Mr. Pardee, Deputy Manager for Foreign Operations  Mr. Sternlight, Deputy Manager for Domestic Operations  Messrs. Coyne and Keir, Assistants to the Board of Governors  Mr. Wallace 1/, Staff Director for Federal Reserve Bank Activities, Board of Governors  Mrs. Farar, Economist, Open Market Secretariat, Board of Governors  Mrs. Deck, Staff Assistant, Open Market Secretariat, Board of Governors  Messrs. Boehne, J. Davis, and Parthemos, Senior Vice Presidents, Federal Reserve Banks of Philadelphia, Cleveland, and Richmond, respectively  Mr. Brandt, Vice President, Federal Reserve Bank of Atlanta Mr. Kareken, Economic Adviser, Federal  Reserve Bank of Minneapolis  Mr. Meek, Monetary Adviser, Federal Reserve Bank of New York  By unanimous vote, the minutes of actions taken at  the meeting of the Federal Open Market Committee held on  January 17, 1978, were approved.  The report of examination of the System Open Market  Account, made by the Board's Office of Staff Director for  Federal Reserve Bank Activities as of the close of business  October 28, 1977, was accepted.  i/ Left the meeting at the point indicated.",,
19780228,"2/28/78 --3 Following the preceding actions, Mr, Wallace left the meeting.  By unanimous vote, System open market transactions in foreign currencies during the period January 17 through February 27, 1978, were ratified.  Pursuant to paragraph 1D of the Authorization for  Foreign Currency Operations, the Committee, by unanimous vote,  expressly authorized an over-all open position in foreign currencies of $2.0 billion, effective immediately.  Renewal for further periods of 3 months of System drawings on the German Federal Bank maturing in the period  March 5-31, 1978, was noted without objection.  By unanimous vote, the Committee adopted the following ranges for rates of growth in monetary aggregates for the period from the fourth quarter of 1977 to the fourth quarter of 1978: M-1, 4 to 6-1/2 percent; M-2, 6-1/2 to 9 percent; and M-3, 7-1/2 to 10 percent.  By unanimous vote, System open market transactions in Government securities, agency obligations, and bankers' acceptances during the period January 17 through February 27, 1978, were ratified.  By unanimous vote, the Federal Reserve Bank of New York was authorized and directed, until otherwise directed by the Committee, to execute transactions in the System Account  in accordance with the following domestic policy directive:",,
19780228,"2/28/78 -4 The information reviewed at this meeting suggests that retail sales, industrial production, and housing starts were adversely affected in January by unusually severe weather. It appears, however, that there has been little change in the underlying economic situation. Employment increased further in January and the unemployment rate edged down from 6.4 to 6.3 percent. Both the consumer price index and the wholesale price index rose substantially. The index of average hourly earnings advanced sharply, as higher minimum wages became effective at the beginning of the year.  After a period of calm, the dollar came under renewed downward pressure around midFebruary, and its trade-weighted value against major foreign currencies has declined about 1-1/2 percent. The Swiss franc and the German mark have registered the most pronounced appreciations against the dollar.  M-1 expanded appreciably in January but declined somewhat in early February. Growth in M-2 picked up in January, reflecting some strengthening in inflows to banks of time and savings deposits other than negotiable CD's. Inflows to nonbank thrift institutions continued to slow. Market interest rates have changed little in recent weeks.  In light of the foregoing developments, it is the policy of the Federal Open Market Committee to foster bank reserve and other financial conditions that will encourage continued economic expansion and help resist inflationary pressures, while contributing to a sustainable pattern of international transactions.  Growth of M-1, M-2, and M-3 within ranges of 4 to 6-1/2 percent, 6-1/2 to 9 percent, and 7-1/2 to 10 percent, respectively, from the fourth quarter of 1977 to the fourth quarter of 1978 appears to be consistent with these objectives. These ranges are subject to reconsideration at any time as conditions warrant.",,
19780228,"2/28/78 -5S At this time, the Committee seeks to maintain about the prevailing money market conditions during the period immediately ahead, provided that monetary aggregates appear to be growing at approximately the rates currently expected, which are believed to be on a path reasonably consistent with the longer-run ranges for monetary aggregates cited in the preceding paragraph. Specifically, the Committee seeks to maintain the weekly-average Federal funds rate at about the current level, so long as M-1 and M-2 appear to be growing over the FebruaryMarch period at annual rates within ranges of 1 to 6 percent and 4-1/2 to 8-1/2 percent, respectively. If, giving approximately equal weight to M-1 and M-2, it appears that growth rates over the 2-month period are approaching or moving beyond the limits of the indicated ranges, the operational objective for the weekly average Federal funds rate shall be modified in an orderly fashion within a range of 6-1/2 to 7 percent. In the conduct of day-to-day operations, account shall be taken of emerging financial market conditions, including the conditions in foreign exchange markets.  If it appears during the period before  the next meeting that the operating constraints  specified above are proving to be significantly  inconsistent, the Manager is promptly to notify  the Chairman who will then decide whether the  situation calls for supplementary instructions  from the Committee.  It was agreed that the next meeting of the Committee would be held on Tuesday, March 21, 1978, beginning at 9:30 a.m.  The meeting adjourned.  Qi7 Se d  Secretary",,
19780310,"Meeting of Federal Open Market Committee March 10, 1978  MINUTES OF ACTIONS  A meeting of the Federal Open Market Committee was  held on Friday, March 10, 1978, at 11:30 a.m. This was a  telephone conference meeting, and each individual was in  Washington, D. C., except as otherwise indicated in  parentheses in the following list of those participating.  PARTICIPATING: Mr. Mr.  Mr.  Burns Coldwell  . Eastburn (Philadelphia)  Jackson Miller  . Wallich  Willes (Minneapolis)  . Winn (Cleveland) . Volcker  Kimbrel, Alternate  for Mr. Baughman (Atlanta)  Mr. Broida, Secretary Mr. Altmann, Deputy Secretary Mr. O'Connell, General Counsel Mr. Axilrod, Economist  Messrs. Kichline and Truman, Associate Economists  Mr. Pardee, Deputy Manager for Foreign Operations (New York)  Mr. Sternlight, Deputy Manager for Domestic Operations (New York)",,
19780310,"3/10/78 -2 Mr. Coyne, Assistant to the Board of Governors  Mrs. Deck, Staff Assistant, Open Market Secretariat, Board of Governors  Mr. J. Davis (Cleveland), Senior Vice President, Federal Reserve Bank of Cleveland  Messrs. Brandt (Atlanta) and Kaminow (Philadelphia), Vice Presidents Federal Reserve Banks of Atlanta and Philadelphia, respectively  Mr. Meek, (New York) Monetary Adviser, Federal Reserve Bank of New York  By unanimous vote, on nomination by Chairman Burns, the Committee elected G. William Miller to succeed Dr. Burns as Chairman for the period until the election of Committee officers at the organization meeting of the Committee to be held on March 21, 1978.  By unanimous vote, the Committee modified the domestic policy directive adopted at its meeting of February 28, 1978, to call for open market operations directed at maintaining the Federal funds rate at about the prevailing level of 6-3/4 percent for the time being.  The meeting adjourned.  Secretary's note: Subsequent to the telephone  meeting the Committee, with Messrs. Baughman and Gardner",,
19780310,"3/10/78 -3 absent and not voting (Mr. Kimbrel voted as alternate for Mr. Baughman), delegated authority to Chairman Miller to negotiate an increase in the System's swap arrangement with the German Federal Bank in an amount up to $2 billion if he determined that the detailed arrangements were satisfactory, and approved a concurrent amendment to paragraph 2 of the authorization for foreign currency operations to  raise the amount specified there for the swap arrangement with the German Federal Bank correspondingly.  Acting pursuant to authority delegated to him by the Federal Open Market Committee on March 10, 1978, Chairman Miller, after determining that the detailed arrangements were satisfactory, approved a $2 billion increase in the System's swap line with the German Federal Bank on March ll, 1978. Accordingly, under the terms of the Committee's action on March 10, paragraph 2 of the authorization for foreign currency operations was amended, effective March 11, to raise the amount specified there for the swap arrangement  with the German Federal Bank from $2 billion to $4 billion.  ay A  Secretary",,
19780321,"3/21/78  Meeting of Federal Open Market Committee  March 21, 1978  —— MINUTES OF ACTIONS  A meeting of the Federal Open Market Committee was  held in the offices of the Board of Governors of the Federal  Reserve System in Washington, D. C., on Tuesday, March 21,  1978, beginning at 9:00 a.m.  PRESENT:  Mr. Mr.  Miller, Chairman Volcker, Vice Chairman Baughman  Coldwell  Eastburn  . Jackson  Partee Wallich  . Willes . Winn  Messrs. Balles, Black, Kimbrel, and Mayo,  Alternate Members of the Federal Open Market Committee  Messrs. Guffey, Morris, and Roos, Presidents  of the Federal Reserve Banks of Kansas City, Boston, and St. Louis, respectively  Mr. Broida, Secretary  Mr. Altmann, Deputy Secretary  Mr. Bernard, Assistant Secretary  Mr. O'Connell, General Counsel  Mr. Axilrod, Economist  Messrs. Burns, J. Davis, Ettin, Keir, Kichline, Paulus, Truman, and Zeisel, Associate Economists",,
19780321,"3/21/78 --2 Mr. Holmes, Manager System Open Market Account  Mr. Pardee, Deputy Manager for Foreign Operations  Mr. Sternlight, Deputy Manager for Domestic Operations  Mr. Coyne, Assistant to the Board of Governors  Mr. Smith, 1/ Chief, Financial Markets Section, Division of International Finance, Board of Governors  Mrs. Farar, Economist, Open Market Secretariat, Board of Governors  Mrs. Deck, Staff Assistant, Open Market Secretariat, Board of Governors  Messrs. Balbach, Boehne, Eisenmenger, Scheld, and Sims, Senior Vice Presidents, Federal Reserve Banks of St. Louis, Philadelphia, Boston, Chicago, and San Francisco, respectively  Messrs. Brandt, Broaddus, T. Davis, and Fousek, Vice Presidents, Federal Reserve Banks of Atlanta, Richmond, Kansas City, and New York, respectively  Ms. Clarkin, Securities Trading Officer, Federal Reserve Bank of New York  In the agenda for this meeting, it was reported that advices of the election of the following members and alternate members of the Federal Open Market Committee for the year commencing March 1, 1978, had been received by the Secretary and the named individuals had executed their oaths  of office.  i/ Left the meeting at the point indicated.",,
19780321,"3/21/78 -3 The elected members and alternate members were  as follows:  David P. Eastburn, President of the Federal Reserve Bank of Philadelphia, with Robert P. Black, President of the Federal Reserve Bank of Richmond, as alternate;  Paul A. Volcker, President of the Federal Reserve Bank of New York, with Thomas M. Timlen, First Vice President of the Federal Reserve Bank of New York, as alternate;  Willis J. Winn, President of the Federal Reserve Bank of Cleveland, with Robert P. Mayo, President of the Federal Reserve Bank of Chicago, as alternate;  Ernest T. Baughman, President of the Federal Reserve Bank of Dallas, with Monroe Kimbrel, President of the Federal Reserve Bank of Atlanta, as alternate;  Mark H. Willes, President of the Federal Reserve Bank of Minneapolis, with John J. Balles, President of the Federal Reserve Bank of San Francisco, as alternate.  By unanimous vote, the following officers of the  Federal Open Market Committee were elected to serve until  the election of their successors at the first meeting of  the Committee after February 28, 1979, with the understanding  that in the event of the discontinuance of their official  connection with the Board of Governors or with a Federal  Reserve Bank, as the case might be, they would cease to have  any official connection with the Federal Open Market Committee:  G. William Miller Chairman Paul A. Volcker Vice Chairman",,
19780321,"3/21/78 -4 Arthur L. Broida Secretary  Murray Altmann Deputy Secretary  Normand R. V. Bernard Assistant Secretary Thomas J. O'Connell General Counsel  Edward G. Guy Deputy General Counsel Robert E. Mannion Assistant General Counsel Stephen H. Axilrod Economist  Joseph Burns, John M. Davis, Richard G. Davis, Edward Ettin, Ira Kaminow, Peter M. Keir, James L. Kichline, John Paulus, John E. Reynolds, Edwin M. Truman, Joseph S. Zeisel Associate Economists  By unanimous vote, the Federal Reserve Bank of New York was selected to execute transactions for the System Open Market Account until the adjournment of the first meeting of the Federal Open Market Committee after February 28, 1979.  By unanimous vote, Alan R. Holmes, Peter D. Sternlight, and Scott E. Pardee were selected to serve at the pleasure of the Committee in the capacities of Manager of the System Open Market Account, Deputy Manager for Domestic Operations, and Deputy Manager for Foreign Operations, respectively, on the understanding that their selection was subject to their being satisfactory to the Federal Reserve Bank of New York.  Secretary's note: Advice was subsequently  received that the selections indicated above  were satisfactory to the Federal Reserve Bank of New York.",,
19780321,"3/21/78 -5 By unanimous vote, the minutes of actions taken at the meetings of the Federal Open Market Committee held on February 28 and March 10, 1978, were approved.  By unanimous vote, System open market transactions in foreign currencies during the period February 28 through March 20, 1978, were ratified.  By unanimous vote, paragraph 1B of the Procedural Instructions was amended, effective immediately, to read as follows:  B. Any transaction which would result in gross transactions (excluding swap drawings and repayments and purchases and sales of any currencies incidental to such repayments), in a single foreign currency exceeding $200 million on any day or $500 million since the most recent regular meeting of the Committee.  By unanimous vote, the paragraphs of the Procedural Instructions not affected by the preceding action were reaffirmed. Reflecting the amendment to paragraph 1B the Instructions read as follows:  PROCEDURAL INSTRUCTIONS  In conducting operations pursuant to the authorization and direction of the Federal Open Market Committee as set forth in the Authorization for Foreign Currency Operations and the Foreign Currency Directive, the Federal Reserve Bank of New York, through the Manager of the System Open Market Account, shall be guided by the following procedural understandings with respect to consultations and clearance with the Committee, the Foreign Currency Subcommittee, and the Chairman of the Committee. All operations undertaken pursuant to such clearances shall be reported promptly to the Committee.",,
19780321,"3/21/78 -6 1. The Manager shall clear with the Subcommittee (or with the Chairman, if the Chairman believes that consultation with the Subcommittee is not feasible in the time available):  A. Any transaction which would result in a change in the System's over-all open position in foreign currencies exceeding $100 million on any day or $300 million since the most recent regular meeting of the Committee.  B. Any transaction which would result in gross transactions (excluding swap drawings and repayments and purchases and sales of any currencies incidental to such repayments), in a single foreign currency exceeding $200 million on any day or $500 million since the most recent regular meeting of the Committee.  Cc. Any swap drawing proposed by a foreign bank not exceeding the larger of (i) $200 million or (ii) 15 percent of the size of the swap arrangement.  2. The Manager shall clear with the Committee (or with the Subcommittee, if the Subcommittee believes that consultation with the full Committee is not feasible  in the time available, or with the Chairman, if the Chairman believes that consultation with the Subcommittee is not feasible in the time available):  A. Any transaction which would result in a change in the System's over-all open position in foreign currencies exceeding $500 million since the most recent regular meeting of the Committee.  B. Any swap drawing proposed by a foreign bank exceeding the larger of (i) $200 million or (ii) 15 percent of the size of the swap arrangement.  3. The Manager shall also consult with the Subcommittee or the Chairman about proposed swap drawings by the System, and about any transactions that are  not of a routine character.",,
19780321,"3/21/78 -7 Pursuant to paragraph 1D of the Authorization for Foreign Currency Operations, the Committee, by unanimous vote, expressly authorized an over-all open position in foreign currencies of $2.25 billion, effective immediately.  Renewal for further periods of 3 months of System drawings on the German Federal Bank maturing in the period April 3 through June 30, 1978, and a drawing on the Swiss National Bank maturing on April 26, 1978, was authorized.  Prior to the following action, Mr. Smith left the meeting.  By unanimous vote, System open market transactions in Government securities, agency obligations, and bankers' acceptances during the period February 28 through March 20, 1978, were ratified.  By unanimous vote, the Federal Reserve Bank of New York was authorized and directed, until otherwise directed by the Committee, to execute transactions in the System Account in accordance with the following domestic policy directive:  The information reviewed at this meeting suggests that growth in real output of goods  and services has been adversely affected in the  current quarter by unusually severe weather and  the lengthy strike in coal mining but that there  has been little change in the underlying economic situation. In February industrial production",,
19780321,"3/21/78  recovered much of the decline of the preceding month, and nonfarm payroll employment increased considerably further. The unemployment rate declined from 6.3 to 6.1 percent. Retail  sales picked up somewhat from the sharply reduced level of January. The pace of the rise in prices stepped up in February, reflecting large increases in farm products and processed foods. The index of average hourly earnings was unchanged, after having advanced sharply in January when higher minimum wages became effective.  The trade-weighted value of the dollar against major foreign currencies rose sharply in anticipation of the U.S.- German announcements on March 13. Subsequently, the dollar declined to about the level at the end of February. The U. S. trade statistics reported for January showed a continuing large deficit.  M-1 declined and M-2 increased relatively little in February, apparently in part because of the economic effects of the coal strike and the severe weather. Inflows to banks of the interest-bearing deposits included in M-2 were about maintained, but the inflows were almost entirely into large-denomination time deposits exempt from ceilings on interest rates. Inflows to nonbank thrift institutions remained slow. Market interest rates have changed little in recent weeks.  In light of the foregoing developments, it is the policy of the Federal Open Market Committee to foster bank reserve and other financial conditions that will encourage continued economic expansion and help resist inflationary pressures, while contributing to a sustainable pattern of international transactions.  At its meeting on February 28, 1978, the Committee agreed that growth of M-1, M-2, and",,
19780321,"3/21/78  -9 M-3 within ranges of 4 to 6-1/2 percent,  6-1/2 to 9 percent, and 7-1/2 to 10 percent, respectively, from the fourth quarter of 1977 to the fourth quarter of 1978 appears to be consistent with these objectives. These ranges are subject to reconsideration at any time as conditions warrant.  The Committee seeks to encourage near term rates of growth in M-1 and M-2 on a path believed to be reasonably consistent with the longer-run ranges for monetary aggregates cited in the preceding paragraph. Specifically, at present, it expects the annual growth rates over the March-April period to be within ranges of 4 to 8 percent for M--l and 5-1/2 to 9 percent for M-2. In the judgment of the Committee such growth rates are likely to be associated with a weekly-average Federal funds rate of about 6-3/4 percent. If, giving approximately equal weight to M-1 and M-2, it appears that growth rates over the 2-month period will deviate significantly from the midpoints of the indicated ranges, the operational objective for the Federal funds rate shall be modified in an orderly fashion within a range of 6-1/2 to 7 percent. In the conduct of day-to-day operations, account shall be taken of emerging financial market conditions, including the conditions in foreign exchange markets.  If it appears during the period before the next meeting that the operating constraints specified above are proving to be significantly inconsistent, the Manager is promptly to notify the Chairman who will then decide whether the situation calls for supplementary instructions from the Committee.  Consideration was then given to the continuing  authorizations of the Committee, in accordance with the  customary practice of reviewing such matters at the first  regular meeting in March of every year.",,
19780321,"3/21/78 - lo  Secretary's note: On March 2, 1978, certain continuing authorizations of the Committee, listed below, had been distributed by the Secretary with the advice that, in accordance with procedures approved by the Committee, they were being called to the Committee's attention before the March organization meeting to give members an opportunity to raise any questions they had concerning them. Members were asked to so indicate if they wished to have any of the authorizations in question placed on the agenda for consideration at this meeting, and no such requests were received.  The authorizations in question were as follows:  1. Procedures for allocation of securities in the System Open Market Account.  2. List of Treasury Department officials to whom weekly reports on open market operations may be sent.  3. Authority for the Chairman to appoint a Federal Reserve Bank as agent to operate the System Account in case the New York Bank is unable to function.  4. Resolutions providing for continued operation of the Committee and for certain actions by the Reserve Banks during an emergency.  5. Resolution relating to examinations of the System Open Market Account.  6. Guidelines for the conduct of System operations in Federal agency issues.  7. Regulation relating to Open Market Operations of Federal Reserve Banks.  8. Rules of Organization, Rules Regarding Availability of Information, and Rules of Procedure.",,
19780321,"3/21/78 -ll It was agreed that the authorization for the lending of Government securities from the System Open Market Account, contained in paragraph 3 of the Authorization for Domestic Open Market Operations, should be retained at this time, subject to annual review.  By unanimous vote, the Authorization for Domestic Open Market Operations shown below was reaffirmed:  AUTHORIZATION FOR DOMESTIC OPEN MARKET OPERATIONS  1. The Federal Open Market Committee authorizes and directs the Federal Reserve Bank of New York, to the extent necessary to carry out the most recent domestic policy directive adopted at a meeting of the Committee:  (a) To buy or sell U. S. Government securities, including securities of the Federal Financing Bank, and securities that are direct obligations of, or fully guaranteed as to principal and interest by, any agency of the United States in the open market, from or to securities dealers and foreign and international accounts maintained at the Federal Reserve Bank of New York, on a cash, regular, or deferred delivery basis, for the System Open Market Account at market prices and, for such Account, to exchange maturing U. S. Government and Federal agency securities with the Treasury or the individual agencies or to allow them to mature without replacement; provided that the aggregate amount of U. S. Government and Federal agency securities held in such Account (including forward commitments) at the close of business on the day of a meeting of the Committee at which action is taken with respect to a domestic policy directive shall not be increased or decreased by more than $3.0 billion during the period commencing with the opening of business on the day following such meeting and ending with the close of business on the day of the next such meeting;",,
19780321,"3/21/78 - 12  (b) When appropriate, to buy or sell in the open market, from or to acceptance dealers and foreign accounts maintained at the Federal Reserve Bank of New York, on a cash, regular, or deferred delivery basis, for the account of the Federal Reserve Bank of New York at market discount rates, prime bankers' acceptances with maturities of up to nine months at the time of acceptance that (1) arise out of the current shipment of goods between countries or within the United States, or (2) arise out of the storage within the United States of goods under contract of sale or expected to move into the channels of trade within a reasonable time and that are secured throughout their life by a warehouse receipt or similar document conveying title to the underlying goods; provided that the aggregate amount of bankers' acceptances held at any one time shall not exceed $100 million; To buy U. S. Government securities, obligations that are direct obligations of, or fully guaranteed as to principal and interest by, any agency of the United States, and prime bankers' acceptances of the types authorized for purchase under 1(b) above, from dealers for the account of the Federal Reserve Bank of New York under agreements for repurchase of such securities, obligations, or acceptances in 15 calendar days or less, at rates that, unless otherwise expressly authorized by the Committee, shall be determined by competitive bidding, after applying reasonable limitations on the volume of agreements with individual dealers; provided that in the event Government securities or agency issues covered by any such agreement are not repurchased by the dealer pursuant to the agreement or a renewal thereof, they shall be sold in the market or transferred to the System Open Market Account; and provided further that in the event bankers' acceptances covered by any such agreement are not repurchased by the seller, they shall continue to be held by the Federal Reserve Bank or shall be sold in the open market.  The Federal Open Market Committee authorizes and directs the Federal Reserve Bank of New York, or, under special circumstances, such as when the New York Reserve Bank is closed, any other federal Reserve Bank, to purchase directly from the Treasury for its own account (with",,
19780321,"3/21/78 13  discretion, in cases where it seems desirable, to issue participations to one or more Federal Reserve Banks) such amounts of special short-term certificates of indebtedness as may be necessary from time to time for the temporary accommodation of the Treasury; provided that the rate charged on such certificates shall be a rate 1/4 of 1 percent below the discount rate of the Federal Reserve Bank of New York at the time of such purchases, and provided further that the total amount of such certificates held at any one time by the Federal Reserve Banks shall not exceed $2 billion.  In order to insure the effective conduct of open market operations, the Federal Open Market Committee authorizes and directs the Federal Reserve Banks to lend U. S. Government securities held in the System Open Market Account to Government securities dealers and to banks participating in Government securities clearing arrangements conducted through a Federal Reserve Bank, under such instructions as the Committee may specify from  time to time.  In order to ensure the effective conduct of open market operations, while assisting in the provision of short term investments for foreign and international accounts maintained at the Federal Reserve Bank of New York, the Federal Open Market Committee authorizes and directs the Federal Reserve Bank of New York, (a) for System Open Market Account, to sell U. S. Government securities to such foreign and international accounts on the bases set forth in paragraph l(a) under agreements providing for the resale by such accounts of those securities within 15 calendar days on terms comparable to those available on such transactions in the market; and (b) for New York Bank account, when appropriate, to undertake with dealers, subject to the conditions imposed on purchases and sales of securities in paragraph l(c), repurchase agreements in U. S. Government and agency securities, and to arrange corresponding sale and repurchase agreements between its own account and foreign and international accounts maintained at the Bank. Transactions undertaken with such accounts under the provisions of this paragraph may provide for a service fee when appropriate.",,
19780321,"3/21/78 - 14  With Mr. Coldwell dissenting, the Committee reaffirmed the agreement of January 17, 1977, to ""warehouse"" foreign currencies for the Exchange Stabilization Fund.  By unanimous vote, the Authorization for Foreign Currency Operations shown below was reaffirmed:  AUTHORIZATION FOR FOREIGN CURRENCY OPERATIONS  1. The Federal Open Market Committee authorizes and directs the Federal Reserve Bank of New York, for System Open Market Account, to the extent necessary to carry out the Committee's foreign currency directive and express authorizations by the Committee pursuant thereto, and in conformity with such procedural instructions as the Committee may issue from time to time:  A. To purchase and sell the following foreign currencies in the form of cable transfers through spot or forward transactions on the open market at home and abroad, including transactions with the U. 8. Exchange Stabilization Fund established by Section 10 of the Gold Reserve Act of 1934, with foreign monetary authorities, with  the Bank for International Settlements, and with other international financial institutions:  Austrian shillings Belgian francs Canadian dollars Danish kroner Pounds sterling French francs German marks Italian lire Japanese yen Mexican pesos Netherlands guilders Norwegian kroner Swedish kronor Swiss francs",,
